1,1,2017-07-16,21:43:58,651,-7:00,192.168.0.26,68,192.168.0.25,67,UDP,RX,01010600479C644700000000C0A8001B000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501073604C0A800013D110152415320080027E06CB6000000000000FF00000000000000000000000000000000000000000000000000000000000000,300
32,32,2017-07-16,21:58:55,932,-7:00,192.168.0.27,68,192.168.0.25,67,UDP,RX,01010600460E285600000000C0A8001B000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701080027E06CB60C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,300
33,33,2017-07-16,21:58:58,932,-7:00,192.168.0.27,68,192.168.0.25,67,UDP,RX,01010600460E285603000000C0A8001B000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701080027E06CB60C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,300
34,34,2017-07-16,22:4:14,902,-7:00,192.168.0.27,68,192.168.0.25,67,UDP,RX,01010600D86D28EC00000000C0A8001A000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501073604C0A800013D110152415320080027E06CB6000000000000FF00000000000000000000000000000000000000000000000000000000000000,300
35,35,2017-07-16,22:4:35,838,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,010106004EB31E740000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701080027E06CB63204C0A8001B0C0861646D696E2D5043510B00000061646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,306
36,36,2017-07-16,22:4:35,917,-7:00,192.168.0.1,67,192.168.0.25,68,UDP,RX,020106004EB31E740000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501063604C0A80001FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,548
37,37,2017-07-16,22:4:35,980,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,01010600106FFF9B0000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701080027E06CB60C0861646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF00000000000000000000000000,300
38,38,2017-07-16,22:4:36,510,-7:00,192.168.0.1,67,192.168.0.25,68,UDP,RX,02010600106FFF9B0000800000000000C0A8001A0000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501023604C0A800013304000151800104FFFFFF000304C0A800010604C0A80001FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,548
39,39,2017-07-16,22:4:36,588,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,01010600106FFF9B0000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701080027E06CB63204C0A8001A3604C0A800010C0861646D696E2D5043510B00000061646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,312
40,40,2017-07-16,22:4:39,495,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,01010600106FFF9B0000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701080027E06CB63204C0A8001A3604C0A800010C0861646D696E2D5043510B00000061646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,312
41,41,2017-07-16,22:4:39,573,-7:00,192.168.0.1,67,192.168.0.25,68,UDP,RX,02010600106FFF9B0000800000000000C0A8001A0000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501053604C0A800013304000151800104FFFFFF000304C0A800010604C0A80001FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,548
42,42,2017-07-16,22:4:42,995,-7:00,192.168.0.26,68,192.168.0.25,67,UDP,RX,01010600BDC1CF0400000000C0A8001A000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701080027E06CB60C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,300
43,43,2017-07-16,22:4:45,995,-7:00,192.168.0.26,68,192.168.0.25,67,UDP,RX,01010600BDC1CF0403000000C0A8001A000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701080027E06CB60C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,300
44,44,2017-07-16,22:5:8,886,-7:00,192.168.0.26,68,192.168.0.25,67,UDP,RX,01010600F0A115E40000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501014D0E525241532E4D6963726F736F66747401013D110152415320080027E06CB60000000000000C0861646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,316
45,45,2017-07-16,22:5:9,683,-7:00,192.168.0.1,67,192.168.0.25,68,UDP,RX,02010600F0A115E40000800000000000C0A8001B0000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501023604C0A800013304000151800104FFFFFF000304C0A800010604C0A80001FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,548
46,46,2017-07-16,22:5:9,746,-7:00,192.168.0.26,68,192.168.0.25,67,UDP,RX,01010600F0A115E40000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501034D0E525241532E4D6963726F736F66743D110152415320080027E06CB60000000000003204C0A8001B3604C0A800010C0861646D696E2D5043510B08000061646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,338
47,47,2017-07-16,22:5:9,886,-7:00,192.168.0.1,67,192.168.0.25,68,UDP,RX,02010600F0A115E40000800000000000C0A8001B0000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501053604C0A800013304000151800104FFFFFF000304C0A800010604C0A80001FF00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,548
48,48,2017-07-16,22:7:22,104,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,010106007715B3AE0000000000000000000000000000000000000000080027FBE75D00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701080027FBE75D3204C0A800190C0F4445534B544F502D373530523155303C084D53465420352E30370D0103060F1F212B2C2E2F79F9FCFF,301
49,49,2017-07-16,22:7:22,167,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,01010600BAD7FC710000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701080027E06CB60C0861646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF00000000000000000000000000,300
50,50,2017-07-16,22:7:23,104,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,010106007715B3AE0000000000000000000000000000000000000000080027FBE75D00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701080027FBE75D32040A1016B536048C8E05550C0F4445534B544F502D3735305231553051120000004445534B544F502D373530523155303C084D53465420352E30370D0103060F1F212B2C2E2F79F9FCFF,327
51,51,2017-07-16,22:7:23,245,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,01010600BAD7FC710000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701080027E06CB632040A101DAD36048C8E05550C0861646D696E2D5043510B00000061646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,312
52,52,2017-07-16,22:7:26,713,-7:00,10.16.29.173,68,192.168.0.25,67,UDP,RX,01010600DA38A96F000000000A101DAD000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701080027E06CB60C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,300
53,53,2017-07-16,22:7:43,417,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,010106008864D8B00000000000000000000000000000000000000000A434D9D70C2100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701A434D9D70C2132040A100CF00C0F4445534B544F502D3830375331545351120000004445534B544F502D383037533154533C084D53465420352E30370D0103060F1F212B2C2E2F79F9FCFF,321
54,54,2017-07-16,22:7:47,418,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,010106008864D8B00000000000000000000000000000000000000000A434D9D70C2100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701A434D9D70C2132040A100CF00C0F4445534B544F502D3830375331545351120000004445534B544F502D383037533154533C084D53465420352E30370D0103060F1F212B2C2E2F79F9FCFF,321
55,55,2017-07-16,22:40:50,309,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,01010600E7E14B600000000000000000000000000000000000000000A434D9D70C2100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701A434D9D70C2132040A100CF00C0F4445534B544F502D3830375331545351120000004445534B544F502D383037533154533C084D53465420352E30370D0103060F1F212B2C2E2F79F9FCFF,321
56,56,2017-07-16,22:43:51,730,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,010106008FE13DE90000000000000000000000000000000000000000A434D9D70C2100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701A434D9D70C2132040A100CF00C0F4445534B544F502D3830375331545351120000004445534B544F502D383037533154533C084D53465420352E30370D0103060F1F212B2C2E2F79F9FCFF,321
57,57,2017-07-16,22:46:43,152,-7:00,0.0.0.0,68,192.168.0.25,67,UDP,RX,010106005943126D0000000000000000000000000000000000000000A434D9D70C2100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701A434D9D70C2132040A100CF00C0F4445534B544F502D3830375331545351120000004445534B544F502D383037533154533C084D53465420352E30370D0103060F1F212B2C2E2F79F9FCFF,321
58,58,2017-07-28,10:4:28,931,-7:00,10.16.29.173,68,172.31.98.197,67,UDP,RX,01010600965123B50000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501034D0E525241532E4D6963726F736F66743D110152415320080027E06CB600000000000032040A1019D70C0861646D696E2D5043510B08000061646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,332
59,59,2017-07-28,10:4:28,994,-7:00,10.16.0.3,67,172.31.98.197,68,UDP,RX,02010601965123B500008000000000000A1019D7000000000A100003080027E06CB6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010536048C8E05553304000151800104FFFFE0000F1464686370342E77617368696E67746F6E2E65647503040A1000010608805F7801805F7001FF,300
60,60,2017-07-28,10:13:10,432,-7:00,10.16.29.173,68,172.31.98.197,67,UDP,RX,01010600B01B7A4A000080000A101DAD000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701080027E06CB60C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,300
61,61,2017-07-28,10:18:58,339,-7:00,0.0.0.0,68,172.31.98.197,67,UDP,RX,01010600505784240000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501013D0701080027E06CB632040A101DAD0C0861646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF00000000000000,300
62,62,2017-07-28,10:18:59,356,-7:00,10.16.0.4,67,172.31.98.197,68,UDP,RX,020106015057842400008000000000000A101DAD000000000A100004080027E06CB6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010236048C8E05553304000003840104FFFFE0000F1464686370342E77617368696E67746F6E2E65647503040A1000010608805F7801805F7001FF,300
63,63,2017-07-28,10:18:59,421,-7:00,0.0.0.0,68,172.31.98.197,67,UDP,RX,01010600505784240000800000000000000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501033D0701080027E06CB632040A101DAD36048C8E05550C0861646D696E2D5043510B00000061646D696E2D50433C084D53465420352E30370C010F03062C2E2F1F2179F92BFF,312
64,64,2017-07-28,10:18:59,484,-7:00,10.16.0.4,67,172.31.98.197,68,UDP,RX,020106015057842400008000000000000A101DAD000000000A100004080027E06CB6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006382536335010536048C8E05553304000003840104FFFFE0000F1464686370342E77617368696E67746F6E2E65647503040A1000010608805F7801805F7001FF,300
65,65,2017-07-28,10:19:3,183,-7:00,10.16.29.173,68,172.31.98.197,67,UDP,RX,010106004D5F7316000080000A101DAD000000000000000000000000080027E06CB600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000638253633501083D0701080027E06CB60C0861646D696E2D50433C084D53465420352E30370D010F03062C2E2F1F2179F92BFCFF000000000000000000000000,300
